listing_id,summary
47295777,"Singapore  is  very  hot  and  humid,  thus  insects  are more  likely  to find  their homes  everywhere."
47296644," Apartment  is  clean,  safe,  and  private  at the  same  time.  Great  place.  value  for  money."
47296851," apartment was  large  enough  for  a  couple.  kitchen  was  well  equipped, just  missing  a  coffee machine  but  you  can always  order  it."
47460138,"great  location,  suitable  to  people  who  do  not  spend  lots  of  time  at  home."
47477733,location  good  location  and  convenient  public transportation 
47555385,very  Nice  Place  was  exactly  the  same  as  post.  Would  be  good  to  have  your own  car  for  ease  of  travelling  out.
47911042, a  short  staycation  away  from  home  and  it  was  really  wonderful.  the  entire  process  of  check  in  was  hassle-free.
47911419, super  clean  and  easy  to  find.  a  lil  noisy  due  to  the roadside .  Amazing  place  Not  bad  Yee  didn't  respond  to  my  texts  but  Fang  did.
47912268, great  apartment  with  everything  you  need!  Smooth  check-in  and  out.  Plenty  of nearby  food  options  as  well.
47912530,i  enjoyed  my  stay  very  much  because  I  felt  like  living  at  home.
47912630," Very  clean  and it  is  as  listed  Host  was  very  helpful.  Overall,  good  value  for  money  and would  be recommended."
47912647,"stayed  in  Jay's  place  for  two  weeks  and  decided  to extend  one  more  week!  very  cozy,  pet  friendly  and  great location."
47912755,i  will definitely  book  again  from  Lina  the  next time  i  visit  Singapore  :D
47912877,"a  sweet  place  for  a  mini  vacation.  easy,  fast  and  clran  fantastic  and  fang  had  been  helpful ."
47913062,alright  place  was  quite  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright  alright 
47913724,i  had  the  worst  experience so far  with  this  host.  we  complained  about  it  but  still  had  to  spend  5  nights  with  flatmate.
47927520,This  apartment  are  nicer.
47927882," super  beautiful  too,  will  come  again ."
47945468,"catching up  with the  Singapore  outbreak,  many  interesting  shops  nearby  have  no  chance to  visit."
47945578,"some  good,  some  bad  experiences."
47945703,"very  very  very  very  very  good  place,  but  very  tiny  it   s  just  like  the  advertising.  shared  bathrooms  and  toilets, but  they  also have  private  cabins."
47945986,very  very  nice  and  clean  hotel.  will  come  again.  Very  convenient.
48019222,overall  all  but  very  small  place. Definitely  worth  getting  a  double.
48019325,the location in chinatown is  perfect. there is a  wifi  on the spot  to settle  if you have not bought  a  SIM  card.
48019417,"the location is  hard  to beat,  I was  expecting  a bit  more  for  the price  point ."
48019515,"the hotel was very  friendly,  the  host is  friendly,  the  room is  clean  and  airy,  the  self-service  coffee  and  tea  breakfast is  not  available  in  the  description."
48033280,doza  hotel is  a  pretty  nice  and  convenient .
48033351,the location is  very  convenient  and  kindness  staff  are  there. a fridge  in the room  which is  very rare  in smaller  hotels.
48033436,the  cook  lab  and the  work  lab  were  unavailable  so  didn't  get  to try  it  out. the  app has  a live  agent  functions  which  you  can  ask  for more  info  too.
48098802,the apartment is located in the heart of the city. it has a swimming pool and gym.
48127824,there  are  two  parks  nearby. one  is  along  the  sea.
48176330, nice  place.  short  or  long  stay.
48246660,                                                        |
48261012, very  clean  and  well  maintained.  highly  recommended!
48264716," very  clean,  tidy,  cozy,  and  convenient  place!"
48265114, this  place  gives  me  the  best  experience  during  my  entire  month  trip  to  Singapore.  the  apartment  is  modern  and  clean  just as  it  shows  on  the pictures.  the  house  service  was  provided  every  week  for  my  room 
48265411,"the  same  is  the  same  as  the  room,  the  internal  facilities  are  relatively  complete."
48313505," a  brilliant  house  decorated  peranakan  style,  which is  a  taste  of  local  in  itself.  there  is  a supermarket  and  lots  of  eateries  in  the  immediate  vicinity."
48510579," My  new  favourite  in  Singapore.  Beautifully  maintained,  excellent  location,  and  well  managed."
48531971," Convince  apartment,  clean  and  good  location."
48591933,location  is  really  central  and  very  close  to a  mall.
48593056,the location was perfect for a small holiday. the terrace was really nice.
48613065,"t  expect  for  good  service  and  cleanliness,  can  t  spill  food  or  water  on  the bed  sheet  otherwise  they  complain ."
48723619,"body  Poor  cleanliness.  thanks  to  Cc  we  can  have  a  lovely  home  in  Singapore.  the  house  is  pretty  good,  quiet  and  safe.  Cc  always  respond  very  fast  with  hospitality."
48743492,"the hotel was very  clean  and  quiet  with  lots  of  space,  plenty  of  natural  light  and great  street  views  into  Chinatown."
48816051,ananda's  is a  great  host  and  there  when  you  need  him.
49048346," very  value  for  money,  even though  I  stayed  for  a  night,  it was  a  good  experience.  everything was  really  clean  and the  bed  was  big  and  comfortable."
49048569,i would definitely stay  here  again  especially if  i  come  to  Singapore  next.
49099810, great  for  late  nights  and  early  mornings.  great  for  late  nights  and  early  mornings.  great  for  late  nights  and  early  mornings.
49100433," a  bit  small  I did  not  communicate  much  with  the  host, however  you might  want  to ask  the  host.  overall  to  settle  in  there!  definitely  would  book  in  once  more  in  the  future."
49133042,"location is  superb  with  lots  of  eateries  n  supermarket  nearby.  Centralised  too.  If  you r  picky  on  cleanliness,  it will be  an  issue."
49209267,the  Host-  communication  is  very  easy.
49535860,the apartment was  located  close  to several  MRT  and  bus  stations.
49577387," Great  location  for  a  good  price  but  bring  your own  bedlinen.  Clean,  decent  and  nice."
49863259,the apartment is located  walking distance  from bras  Basah  and  there  are  lots  of bars/food  places  right  downstairs.
49951302, my  first  time  staying  at  a  hostel  my  experience  is  a  bit  limited.
50199435,"the  complex  is  very  modern  and  facilities  were  well  maintained. although  clean,  we  had  issues  with  the  bed,  linen,  towels,  hob,  kettle  and  sofa  that marred  the  enjoyment  of  our  stay."
50278378,great  places  to eat  and  shop  were  just  a  short  bus  hop  away. the  staff  in  the  building  are  friendly  and  helpful.
50294480, Janes  place  has  the  retro  flavour  of  1990's  Singapore.  Situated  close  to  Orchard  road  with  its  glitzy  malls  and  shops.  there  are  many restaurants  and a 24-hour  supermarket  nearby.
50333798,Nancy's  place  was  exactly  as  advertised. all  the  services  listed  were  available  for  use  and  in  good  order.
50404949,i  booked  on  the  very  same day  i  was  meant  to  check  in...they  didnt  even  know  i  have  a  booking. they  claimed  it was  a system  error that  resulted  in double  bookings.
50433019, a  great  yacht-cation  experience.  our  kids  loved  it!  the  yacht  is  spacious  and  clean.  there  are  2 sofas  in the  living  room which can  be converted  into  sofa  beds.  there  are  portable  air-cons  and  fans  in the  living
50492656,Very  nice  little  place  very  nice  very  nice  little  place  very  nice  little  place  very  nice  little  place  very  nice  little  place  very  nice  little  place  very  nice  little  place  very  nice  little  place  very  nice  little  place |
50562391,                
50707898,Great  place  to  stay!
50737006,                                                       |
50822490," the  place  is  exactly  as  shown  in the  pictures,  very  clean  like  new."
50822918,"the apartment was  nice  and  cozy  with a  good  view,  perfect for  a  couple  looking  for  a  relatively  central  location."
50844665,"Anthony  is  a  great  host and  for  the  time  I  was  here,  I  had  a  great  stay  without  aby  problems."
51075717," nice  concept,  great  design  &  architecturally  chic,  excellent  location.  carpet  in  rooms  was  dirry  but  bed  was  clean  and  comfortable.  there  are  very  nice  resto  and  pubs  nearby."
51076382,"the  room  is  worth  the  price,  the  bed  and  toilet  are  very  clean."
51122058,MBS  listing  is  fantastic!  the  room  and view  at  MBS was  amazing.  booking  the pool  and  gym  was  very  straightforward.
51122424,Lina  was  a  super  super  host. she took  the initiative  and checked  with me  on various  things  that  I  will need  or  ask  really  awesome.
51131949,i  went  there  almost  every  day  for  breakfast  while  visiting.
51398936,apartment  is  secure  with  good  views  and  next  door  to a  convenient  shopping  mall.
51475066,"i  am  scared  of heights,  so  there  werent  proper  support  for  me  to go  up. i  will come  back  soon  Great  stay  and  cozy  room."
51476593," great  place,  prompt  replies  and  easy  to find.  overall  great  value  for  a  short  stay."
51660574,"the apartment is in a great location,  close  to hawker and chinatown, but  also close  to western  and  Japanese  spots. the view is  fantastic  every  night,  and the  windows are  doubled."
51660773," great location,  thumping  heart  of  Singapore's  lively  restaurant  scene.  would stay  here  again  Excellent  rental."
51661055,the  listing is  located  in  the  middle  of  Boat  Quay  which  is  full  of  restaurants  and  pub.  I  definitely  recommend  booking  this  listing.
51661224," Great  location,  key  amenities  provided  and  great value!  Communication  is  very  fast  as  well."
51759139,the hotel is in a great location for a biz trip. the staff were very friendly and helpful.
51809454,the location is  very  convenient  in  Little  India  which  had  amazing  Dahl  and  lights.
51809755,"stay  was  as  accurate  as  described. everything  was  in  good  condition, had  a  greay."
51863280,Kein's  place  is  convinient  to  everything. it  is also  very  close  to  Orchard  Road.
51898390," wonderful  swimming  pool,  clean  flat  and  a  lovely  bathroom  &  toilet.  Groceries  are  nearby  and  an  adequate  hawker  centre."
51931255,no  housekeeping  provided  unless  you  stay  a  minimum  of  7  days.  Location  great.  Lots  of  eateries  downstairs.
51931450,"the studio was  very  nice  and  clean,  and  fully  equipped."
51931632, great value  for  money  in  Singapore.  very  friendly  &  helpful  with  any  requests.
51946794,"loftroom  is  kinda  small,  and  doorlock  faulty. the  location  was  very  central  and  convenient. it does  not have an  elevator so  with bigger  bags,  things  are going  to be  difficult."
51946940,a  comfortable  studio with  everything needed  and a  privileged  location. the  AC  is  top  notch  for  the  SG  weather.
51947045,the  entire  process  with  the  Heritage  Team  was  exceptional. the  place was  very  clean  and  tidy.
52062009, this  boutique hotel  is  more  like  a  hostel.  not accessible  with  a  car  so you  have  to  pull  your  luggage around  the  block.  toilet  is  practically  in the  shower.
52062197,"thankfully  well  air  conditioned  to  handle  the  Singapore  humidity.  Great  location,  as  advertised,  helpful  staff."
52157275,the  actual  place  has  some  inconsistency  with  the  listing  pictures.
52301070,"the  place  is  located  8  minutes  by  walk  from the  Downtown  Line  (Upper  Changi,  station  34)  and  15  minutes  by  walk  from the  East  West  Line  (Simei,  station  3)."
52357276, the  safe  and fridge  weren't working  but  the  staff  tried  his  best  to  help.  will  stay  again.
52357563, very  clean  and  well  equipped.  location was  very  convenient  too.
52357696,"the  listing  is  close  to  good  restaurants,  great  cafes  and  the  train/bus  station. the  room was  clean  and  comfortable."
52357956,location  was  great  with  access  to  many  good  places.  apartment  is  also  in  a  great  location.
52359332,"a very  comfortable  flat  in  very  convenient  location,  friendly  staff, weekly  cleaning,  washing  machine  present  and  detergent  provided."
52360450," this  was  a  Christmas  trip  for  my  elderly  mother  and was  needed  to give her  a  peaceful,  clean  and  luxurious  experience.  the staff at  the  property  were  all  lovey  and  helpful  as  well."
52464204,"location  is  very  convenient,  next  to  The  Cathay.  note  that  there  is  1  toilet  although  listed  mentioned  2."
52525651,Elise  place  has  everything  what  a traveller  would  like  to  have for  them.
52574199,"the  location  is  great,  close  to the  MRT  station  and  different  hawker  centers. the apartment  was  clean  and was  cleaned  weekly."
52575543, the  aircon  was  a bit  dusty too  but  everything else was  clean  and  neatly  arranged  for  my  stay.
52575637," very  cozy  and  extremely  clean.  very  friendly,  helpful  and  responsive.  very  clean."
52910692,.
52977792,"the location is  excellent,  very  near the  river  5  minutes  walk. all  amenities were  provided  including  washer  /  drier  which is  essential for  a longer  stay."
53014553,if  you  are  looking  for  a  place  to  stay  I  recommend  this  place  100%.
53070791,The hotel was excellent  and at  good  location.
53073961,our  host was  super  quick  in  responding  to  our  many  questions. our  host was  super  in  responding  to  our  many  questions.
53119442," the  room  was  very  spacious,  well  designed . with  a  3yo  walking  it  would  take  about  12-14  minutes  to  Novena  MRT.  there's  a  very  family  friendly  mall  nearby."
53122920, Kim  was  such  a  helpful  and  kind  caretaker/host. she kept  the  apartment  clean  and  stocked  with  drinking  water.
53123488,friendly  cleaners  and  staff  that  keep  everything  tidy.
53166174,"apartment was  spacious,  clean  and  well  equipped  and felt  like  home. location  was  also  perfect,  near  station  and  malls."
53174768,"a  great  experience  at  Katherine  s  place,  she  was  super  responsive  throughout  the  whole  stay  and  leading  up to  it.  There  were  also  very  attentive  and on-site staff  to help  with anything  you  need."
53175494, everything  in  Singapore  is  20  minutes  away.  there  are  hospitals  and  clinics  very  close  by  which  offer  24hr  covid  tests.
53175850,wei  was  super  responsive  with  his  replies. unfortunately  the  air  con  was  not  completely  fixed.
53181539, very  kind  friendly  owner  is  always  at home  so you  can look  for them  if  you need  anything.  very  sweet  and  friendly  couple.  they  gave  all  the  privacy  I  ever  needed  to  the  max.  I  jogged  almost  every 
53196067,"i  stayed  here  for  3  months.  Location  very  walkable  to  the  mall  and restaurants,  MRT,  etc.  I  would  love  to  stay  again."
53196481,"apartment in a great location, lots of transport links. 7  min  walk  to 2  malls  across  the  street."
53222711,"the location is  very  good,  6  minutes  from the  Novina  Metro  Station. the  place was  modern,  cozy,  had  all  the  amenities  you can think  of."
53243221,the  accommodation  is  as  it  is  in the  picture.
53260515," a  great  host.  she is  accommodating  and  very  friendly  and  helpful.  the apartment  was  convenient,  easily  accessible  to  public  transport,  many  places ."
53260824,the location was  convenient  and  service  was  good.
53270162, -  Quiet  and  private-  very  cleanHope  to return  someday  soon!
53281701, apartment is  located  in  city  centre  of  SG  and  within walkable  distance  to  Novena  MRT  station.  lots  of  choice  for  meals  and those  we  have tried are  delicious  but  not  expensive.
53301824," my  parents  were  visiting  Singapore.  they  had  a  comfortable  stay  there  and  Christina  was  a  really  responsive  host.  Thank  you,  Christina!"
53317101, not even  a single  person  so  it  ruined  the  whole  idea.
53317236,Great  place  Great  place 
53337254," The  space  inside  is  clean,  nice  and  functional.  If  I would  go  to  Singapore  again,  I  would  go  to  Ananda  :-)"
53355259, very  friendly  and  helping  with  any  problems.  would definitely  stay  here again  and  share  with my  friends.
53355991,"the apartment was clean,  well appointed  with  everything  one  needs,  great  bathroom  with  a  great  shower; oh  and  the  air  con- too  cold  :-)."
53364586, of  the  attributes  in  the  add  was  not  included.
53374606,the apartment is centrally  located  and  very  well  connected  by  public  transport  about  7  min  walk  from the  MRT.
53388036,"wei's apartment was  a  great  find.  very  clean,  spacious  and  full  of  natural  light."
53406678,"the property is  a  very  spacious,  clean  and  excellent  to  stay  at. it  is  a  serviced  Hotel  and  comes  with  many  excellent  benefits."
53465105,"the  host is  flexible  and  accommodating. the  apartments  are  modern,  comfortable  and  a  great  location."
53465265,the apartment was a great value for money. the location was great. the apartment was clean and comfortable.
53465478,the  place  was  exactly  as  described. the  caretaker  is  super  helpful  and  very  polite. the  housekeeper  is also  very  good.
53483449,"Kingsley  and  Simy  were  the  best  host  ever, having  a  positive  experience  like this."
53500702,lina and her team were  very  helpful  and  communication  was  quick  and  smooth. lina and her team were  very  helpful  and  communication was  quick  and  smooth.
53579193,the hotel was very  prompt  and  accomodating  even despite  having  issues  with  flights  and  covid19. the response  is  fast  and  smooth  checkin  and  checkout.
53618034,a  very  nice  host!  you  can  go  to  Novena  Metro  Station  and  nearby  shopping  malls  for  a  few  minutes  by  walking.
53622188,the  custodian  Kim  was  very  friendly  and  helpful.
53632741, I had  no  trouble  sleeping  here.  Would definitely  recommend this  place.
53633752,apartment is located in a very good location. it's a great value for money.
53697444,i  have been  back  more  then  10  times  and  i  really  have  to  say  that  this  place  was  one  of  the  best  i  stayed  at.
53819000," a  great  location  close  to the  MRT,  shopping  centre  and  more  restaurants.  breakfast  (pastry  box  and  coffee/tea  in  the  hotel)"
53819918,T. c.
53836629,"the  room was  very dirty  upon  arrival  with  hair  strands  in the  shower,  and  pee  splashes  over the  toilet  seat."
53836902,bad  experience.  not  clean  at  all 
53855956,the location was excellent and the staff were friendly and helpful. the hotel was very convenient to shops and restaurants. the staff were friendly and helpful.
53905492,new  Cape  Inn is  an  excellent  value  for  money  hotel. the  location  is  great; we  have  two  bus stops  nearby.
53905653,hotel was clean and as advertised. staff were VERY  nice  and helpful.
54048163,"the  place  is  really  good,  and  worth  staying  in the  place."
54155787,"very  responsive,  friendly  host.  Would definitely  book  again. stayed  twice in  this  place  for  a few  weeks."
54204802,5  stars  Really  good  service  and  accommodating  to  our  needs  and  requests.
54205551,"the location is  quite  easy  to get around  with  public transport  and  mins  walking  to restaurants,  bars  and  shopping  malls."
54205610,Kim  for your  hospitality. Thank  you  very  much!
54237144," very  convenient,  about  2  minute  walk  to  the nearest  bus  stop  and  8  minutes to  Novena  MRT.  very  responsive  and the  manager was  very  kind  and  helpful."
54284039," great  experience,  there  are  many  surrounding  stores  very  convenient  it's  CLOSE  TO  EVERYTHING  INCLUDING  THE  SHOPPING  MALL  AND  THE  BUS  STATION,  THE  STAFF  ARE  FRIENDLY ."
548000000000000000,it was  really  a  pleasant  stay. it was  a  pleasant  stay.
549000000000000000, a  memorable  place!  very  neat  and  clean.  Will definitely  stay  again!
552000000000000000,"great location, just opposite arab street,  one  of  most  cultural  district  in  Singapore.  3  mins  walk  to  Bugis.  front desk  was  kind  and  attentive."
554000000000000000,i  stayed  with  my  family  in  a  very  quiet  and  one  of  the best  you  need  walking  to  orchard  and  convenient  using public  transport.
559000000000000000, very  comfortable  and  super  easy.  I  will  definitely  come  back  here  again.
563000000000000000,the apartment was lovely and the staff were very helpful. the location was great and the apartment was very comfortable.
564000000000000000, Lyf was  an  excellent  place  to  stay.  The  accommodation  has  everything  you  need  and is  super  modern.
567000000000000000,"a  short walk  from the  mall,  MRT, bus  station  and  hospital.  very  responsive  and all  communication  with  her  was  excellent."
568000000000000000," Moulmein  Studios  was  an  amazing  place  to  stay!  super  clean  and  a  lot  of  storage  space.  it  had  everything  one would  need  to  stay  and  be fully  operational  to do  cooking,  wash  clothes,  etc."
569000000000000000, place  was  nice  and  clean  with  relaxing  the  environment.
570000000000000000,"the  apartment  is  located  in  a quiet  residential  area,  with  plenty  of great  (and  affordable)  there  are also  a few  shops  in walking  distance."
571000000000000000,"i  had  a  good  break,  but  will  be  better  if  our  break is  longer."
580000000000000000,"mrt station is a short walk from the hotel, but it's very close to the center of orchad. if you don't  take a taxi, there's  no other place  and tea."
583000000000000000,place  @somerset  is  in  valley  road  and  2km  far  from somerset  and  orchard  road.
584000000000000000,"the property is  a  little  hilly,  so  800  meter  walk  could  feel  a little  more  (especially  with extra  luggages)"
585000000000000000,"very  nice  place,  near bus  stop,  good  location  and  place is  Good."
593000000000000000, all  rooms  on  the  official  website  were  sold  out.  checked  airbnb  and  Lina  was  immediately  responsive  to  our  question  and  answered  within  3  minutes.
597000000000000000,apartment is near mapletree  waterfront  a  great location  if  you need  to  mapletree  business  frequently.  Definitely not  worth the  price  and  whatever  comes  with it.
599000000000000000," this  is definitely  a  hidden  gem  and  one  of  my  best  stay  ever:-  Outstanding  hospitality:  Jonathan  and  Cooliv  team  are  top  notch in  communication,  from  before  our  arrival,  during  check  in and  until  our  checkout."
600000000000000000," building  renovated  but  very  airy  and  air conditioned  even  kitchen was  quite  good  to  cook.  overall,  a  very  worthwhile  and value-for-money  option."
601000000000000000,"great  communication  and  super  responsive  on  whats  app,  usually  responding  within  minute."
602000000000000000,"the restaurant is nice, but the location is a bit remote. the location is a bit shabby."
603000000000000000,the  rooftop  pool  is  truly  breathtaking  and  this  is  a  great  way to  experience  it  at  a  good  price!
604000000000000000,sun's  accommodation was  an  affordable  way  to  experience  Marina  Bay  Sands. for  the  price  it was  a  good  deal.
605000000000000000,"property is centrally located,  completely  clean  and  comfortable."
606000000000000000," a  superhost,  I booked  for  16  nights.  the  room  is  very  nice,  cozy  and  good  for  a long  stay,  short  stay,  or work  from  home."
609000000000000000,christina  was  an  awesome  host.  helpful  and  very  responsive . will  not hesitate  to book  through her  for  my  next  Singapore  visit.
610000000000000000, the  host  is  very  efficient  and  responsive.  she  takes  the  time  to  understand  any  problems  and  will  go  out  of  her  way  to help  you.
611000000000000000, Christina  was  a  perfect  host.  the  accommodation  was  amazing!  Would  definitely  recommend  you  let  Christina  host  your  visit to  Singapore.
612000000000000000,a  great  deal  of  experience  and  professionalism  followed  by  responsibility. a  lovely  hotel  our  3  nights  stay  wasnt  we  expected!
613000000000000000,"the  host was  not  reachable  upon  arrival,  probably  didn't  care  to  set  up  the  account  correctly.  Save  your  money  for  somewhere  else."
614000000000000000,"the location is  very  good,  there  are  many  shopping  malls  around,  the  room  is  large  but  also  quite  old. however, the  location  near  Orchard  Gateway  is  perfect."
615000000000000000,"if  you  are  locked  out  or the  keys  is  inactivated,  basically  have  to  send  someone  to  resolve  the issue  for  you."
616000000000000000,"the hotel is located in the heart of the city, between chinatown and the promenade. the rooftop garden is to steal away  in  as  well  would stay  again."
617000000000000000," great  location  and  great  size,  lots  of  space.  it  was  very  good  for  the  price."
619000000000000000,"the location is  great,  between two  mrt  stops,  bus  lines  and  places  to eat. the  apartment  is  close  to 2  mrt  stations  which  made  it  easy  to get around  to  places."
621000000000000000, a  week  in  Singapore.
622000000000000000,a  small room  without  window  but  it  has  everything  I  need  for  a short  stay.
623000000000000000,"the apartment was  great  located  near the  Novena  MRT  station,  lots  of  food  and  shopping  within  walking  distance. the location was  fabulous,  two  min  walk  to  train  station  and  supermarket."
624000000000000000,"Apac  is  a  wonderful,  professional  host.  they  manage  many  properties  and  are  very  responsive. the  reason  we give  this  4/5  stars  is  the  WiFi."
626000000000000000,"the apartment was  clean,  however it  would  be  great  if  the  housekeeping  change  the  linen  more  than  twice  a  week."
628000000000000000," great  place  to  stay.  clean  apartment,  next  to the  MRT station."
629000000000000000,"Great  host,  clear  instruction,  pricing  is  great."
630000000000000000,"sun was  accessible  at all  times,  responsive  at  all  times. everything was  dealt  with promptly  and  efficiently."
632000000000000000,the apartment was  a  smooth  airbnb experience  and  good  for  the  money. the  host was  very  kind  and  helpful.
633000000000000000, -  cleaning  of  $100  charged  but  assistant  asked  us  to  clean  apartment.  -  apartment  paid  for  in  full  yet  restrictions  imposed  upon  checkin.  -  toiletries  not  provided.  -  not  enough  towels  not  provided 
634000000000000000, Very  good  experience  staying.  Friendly  host  and  nice  environment  to  stay  at.
635000000000000000,"two  of us  stayed  and  used  as  base  while  working  for  two  weeks.  all  staff  very  welcoming  and  helpful.  Great  bathrooms,  plenty  of  hot  water."
636000000000000000,"i booked  2  rooms  for my  family  trip,  and the  rooms  were  over  the  perfection."
638000000000000000,the location was  great  for  being  immersed  in the  culture  in  a  local  way.
639000000000000000,no window  in the room.
641000000000000000," the  glamps  are  well-built  and  provide  ample  living  space,  but  be  aware  that  the  air  conditioning  cannot keep  the  room  cool  enough  during  the daytime.  I  observed  several  ants  and  geckos."
645000000000000000,The  facilities  are  complete  and  the  description is  truthful.
650000000000000000,"the location was  great.  had  zero  issues  during  our  stay in  Singapore,  s  expected."
653000000000000000,"the  place  was  a  confusing  process,  the  couch  at  stains,  the  smelled  like  urine.  I  will  stay  again  next  time  I  m  in  Singapore."
654000000000000000,"the location is  great,  surrounded  by  many restaurants  and  cafes . shopping  malls  and bus stops  towards the  city  center  and  airport."
656000000000000000, i  really  liked  the  people  in  here  and  the  location  is  perfect.  it  was  so  clean  and  nice . ?????? ?? ? ?????? ? ? ? ? ? ? ? ? 
657000000000000000,"it's  a  good  choice  for  a  party  of  5-6  and  with  a  private bathroom  inside the  room. it's  pretty  good,  the location  is  very  strategic,  close  to the  MRT  station."
659000000000000000,"i  would  recommend this  place  to  stay  not  once,  not  twice  but  many,  many  times!  Wonderful  view,  fantastic pool,  the food  was  excellent  and  tasty!"
661000000000000000,"studio apartment  very  nice  location,  bus stop  very near  and  hospitality  from  the  staff.  we  were  surprised  how  clean  and  comfortable  apartment  was."
662000000000000000,Yin  Yoong  was  responsive  and  easy  to  communicate  with.  they  fulfilled  all  of  our  requests. the  biggest  problem  was the  air conditioning.
663000000000000000," the  location  is  good.  it  s  a bit  far  from  CBD  but  it  s  nice  and  quiet.  The  facilities  in  the  apartment  are  good.  Nice  pools,  a  tennis  court,  and  a  gym."
665000000000000000,hard  rock  Sentosa  and  Bill  was  there  to check  in  for  us.  There  was  a  little  hiccup  before we  checked in.
668000000000000000,the apartment was ok  but  extortionate  for  what  it  was  worse.  was  told there was a washing machine but  it was  $5  (only  coins)  again  $5  for the dryer.
669000000000000000,"if you are  narrow,  you will be  reluctant to  stay  lightly!"
670000000000000000,"kitchen  is messy  and sink  area  is  not  clean,  there  are  alot  of  ants  in the  house."
671000000000000000,the apartment is located in the heart of chinatown. it is a great base to explore the city. the apartment is a great value for money.
672000000000000000,the  location  is  very  good  as  you  are  directly  in  Chinatown.
673000000000000000,"despite  relatively  large  number of  people at  close  quarters, everyone was  quite  respectful of  peace  and  quiet."
674000000000000000,"some  essentials  were  missing  (dish  soap,  knifes)  We  enjoyed  this  place,  near  chinatown."
675000000000000000,"the apartment was ideally  located  for  exploring  Singapore  Central,  Chinatown  and  surrounding  areas. it was clean,  comfortable  and  well  laid  out  accommodation."
676000000000000000,the apartment was very clean and the staff were friendly and helpful. the location was great and the food was good too.
679000000000000000,hotel is surrounded  by  local  hawker  centers  n  fancy  restaurant. staffs  are  nice  too.
680000000000000000,Chen  was  easy  to  communicate  with  and  gave  us a  partial  refund. this  was  unexpected  and  highly appreciated!
681000000000000000," very  clean,  cozy  and  quiet.  Definitely will  come  back  if  I had  a  chance to  visit  Singapore  again."
682000000000000000," a  lot  of  good  restaurants  nearby,  easy  access  for  taxis  and  cars  to drop/pick  up.  a  good  host,  available  whenever  needed."
685000000000000000,dream  lodge  is  located  in a really  strategic  area. it's  not too  far  from  Changi  by  public  transport.
686000000000000000,bill  was  extremely  helpful  and  easy  to  communicate  with. he  took  an  effort  to  fulfill  our  requests  like  these:  we  had  a  very  nice view  over  the  Bay.
688000000000000000," this  is  the  worst  accommodation  I  have  ever  had  in  my  life.  first  of  all,  the  host  is  dishonest."
692000000000000000," Kingsley  is  a  very  kind  and  caring  host. when  we  arrived,  the  kitchen  and  bathroom  were  not very  clean,  but  acceptable."
693000000000000000," very  friendly  host,  great  location and  otherwise  everything  you would  expect  from  a  good  backpacker  hostel.  my  only  criticism  is  the  messy  kitchen."
694000000000000000,Miss  Ling  is  a  good  landlord!
695000000000000000,"it was a nice  place,  but  TERRIBLE  beds. it was  a  pleasure  to stay  at  Hesham's."
696000000000000000, my  wife  and  I  had  a  fantastic  stay  at  this  gorgeous  property  with  Dingding.  our  favorite  activities  were the  infinity  pool  overlooking  the  city.
697000000000000000,"a  worth  it  for  the  price, given  the  cost  of  living."
699000000000000000," a  slide  honey  jam,  so  please  ride  a  lot. It's  from  6  o'clock  to  10  o'clock,  but  I don't  care  if  I play  after  10  o'clock."
702000000000000000," Bill  was  a  great  host,  beautiful  stay  &  always  on  hand  to  help  with  any  issues.  The  place  is  amazing  on  the 25th  floor."
704000000000000000," it's  my  first time  booking  a  hostel  type  of  accommodation  and  Blanc  Inn  didn't  disappoint.  it's  my  first time  booking  a  hostel  type  of  accommodation  and  a  host  and  place  to  stay,  even  better "
705000000000000000,the  hotel itself  rents  only  on  its  own  homepage  and  on  booking.I  had  a  great  experience  to  stay  in  MBS.
708000000000000000,this  listing  is a  re-sell  of a  hotel  without  the  hotel's  permission.
709000000000000000,Great location  for  seeing  downtown  Singapore.
710000000000000000,i  would  definitely  recommend  10  out  of  10  times. i  would absolutely  recommend.
711000000000000000,v?lkomnande  och v?lkomnande  indiskt  omr?de.
712000000000000000,the hostel is  in  a  very  good  location  for  traveler. it  is  recently  opened  and  I  have  the  worst  ever  experience .
714000000000000000," great  location  it  is  located  in  the  middle  of  major  tourist  destinations  such  as  Riverside,  Old  City,  and  Chinatown.Michelin  Restaurant,  Legendary  Bacute?"
715000000000000000, a  great  resort  and  views  from  pool  area  are  spectacular.  a  great  resort  and  views  from  pool area  are  spectacular.
716000000000000000," Binh's  place was  great,  very  clean,  modern.  room  is  not  big  but  so  niceeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"
717000000000000000,the  city  view is one of the best hotels in the world. the hotel is located in the heart of shanghai. the hotel is a great choice for a weekend getaway.
719000000000000000,Ka  Hoe's  room was  perfect.  high  floor  with  stunning  view.  Highly  highly  recommended.
720000000000000000,i  really  lucky  to  meet  him  in  Singapore. i  a  very  good  landlord  who  provides  lots  of  help.
