listing_id,listing_url,name,description,picture_url,host_id,host_url,host_name,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,price,has_availability,number_of_reviews,review_scores_rating,calculated_host_listings_count,good_review_rate,popularity_score
701117222425092041,https://www.airbnb.com/rooms/701117222425092041,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,"Located in Outram Park, this studio apartment accommodates up to 2 people. This well built and moderately designed apartment has everything a person needs to stay comfortably and relax. You will find this apartment is placed in a very convenient location and is easily accessible.<br /><br /><b>The space</b><br />This apartment covering an area of 20 sqm or 215 sqft provides comfort to the guest staying there and is the best place to stay for long term affordable accommodation. <br /><br />The apartment is built with an open concept hence you will find everything to be very close by. Lying on your comfortable bed you can watch television or just move a few steps to find yourself near your fully equipped kitchen where you can cook yourself a delicious meal.<br /><br />The bathroom is spacious enough to have a separate shower area.<br /><br />Your unit will be fully air-conditioned and you also get free Wi-Fi.<br /><br />*Weekly housekeeping can be arranged at an additional cost, please c",https://a0.muscache.com/pictures/miso/Hosting-701117222425092041/original/01d8d18a-7bfd-4ffd-9933-298ea23e0c80.jpeg,138649185,https://www.airbnb.com/users/show/138649185,Apac,0,Bukit Merah,Central Region,1.28399,103.83427,0.5,2,190.0,t,0,,246,0.0,79.583707
701163182645910620,https://www.airbnb.com/rooms/701163182645910620,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,"Located in Outram Park, this studio apartment has everything for you to live here self sufficiently. This apartment is placed close to the Outram Park MRT hence making it convenient to reach. The fully furnished feature makes it the perfect place to stay for long term corporate or leisure clients.<br /><br /><b>The space</b><br />The studio apartment covering 20 sqm or 215 sqft has all the living facilities which provide the comfort of your home. <br /><br />The apartment has a compact deign yet feels spacious due to the open plan design.<br /><br />The integrated living and bedroom area has a small sitting area, a study desk, television, wardrobe and a double bed.<br /><br />Your kitchenette will have a fridge, utensils, knife block, microwave and an electric hob.<br /><br />The bathroom is spacious enough to have a separate shower area.<br /><br />Your apartment will also have air-conditioning and free Wi-Fi.<br /><br />*Weekly housekeeping can be arranged at an additional cost, plea",https://a0.muscache.com/pictures/miso/Hosting-701163182645910620/original/1e3116b5-8a88-4c25-a018-7a3f1bccb5df.jpeg,138649185,https://www.airbnb.com/users/show/138649185,Apac,0,Bukit Merah,Central Region,1.28443,103.83375,0.5,2,180.0,t,0,,246,0.0,79.583707
701677272579806290,https://www.airbnb.com/rooms/701677272579806290,Hotel in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,We are an entrust host that provide you convenience services at Marina Bay Sands Hotel for booking luxury rooms with our special offers as our special guests.<br /><br /><b>License number</b><br />S3292,https://a0.muscache.com/pictures/395992ab-742f-4384-a9c0-6d3437dda71e.jpg,453867121,https://www.airbnb.com/users/show/453867121,Bill,1,Downtown Core,Central Region,1.28338,103.85742,0.25,3,638.0,t,5,5.0,9,80.0,38.9698715
701775603166450047,https://www.airbnb.com/rooms/701775603166450047,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,"Located in Outram, this apartment is located centrally in Singapore. Kick back and relax in this calm, stylish space. Conveniently located, this apartment is easily accessible. This apartment has everything you need for a comfortable and relaxing stay.<br /><br /><b>The space</b><br />The studio apartments are sized 20 and 37 sqm depending on the size of the balcony. However, rest assured, the studio apartment is spacious enough where it matters.<br /><br />Combining a bedroom and living area, your private space comes with a double bed, a sofa chair, a small work desk that can double up as a dining table and a TV.<br /><br />Towards the balcony is your kitchenette, which is well-equipped for long stays. It even comes with a laundry machine so it is easier to save on outside laundry services.<br /><br />The bathroom comes fitted with a shower area, small vanity counter and WC.<br /><br />For convenience, the balcony also has seating for two. A cozy space for a morning cup of tea.<br /><",https://a0.muscache.com/pictures/miso/Hosting-701775603166450047/original/f1073174-d64b-4d36-b452-33d8f17afbad.jpeg,138649185,https://www.airbnb.com/users/show/138649185,Apac,0,Bukit Merah,Central Region,1.28608,103.83456,0.5,2,205.0,t,0,,246,0.0,79.583707
703934454801368238,https://www.airbnb.com/rooms/703934454801368238,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,"Located in Outram, this fully furnished apartment is placed prominently in Singapore. The studio unit has everything you need for a comfortable and relaxing stay, hence making it the best place to stay for long term leisure and corporate clients.<br /><br /><b>The space</b><br />This is a loft studio apartment measuring 28 sqm or 301 sqft studio apartment, making excellent use of the space. Your living room is on the lower level and features a sofa, small coffee table, TV, wardrobe and work desk.<br /><br />The kitchen is also featured on this level. It is well equipped and sufficient enough to support long stays. It even comes with a washer-dryer.<br /><br />On the upper level is your bedroom, this private space features a double bed and small bedside tables.<br /><br />The bathroom has a shower and cleaning equipments.<br /><br />You get free Wi-Fi and quarterly aircon servicing during your stay.<br /><br />*Weekly housekeeping can be arranged at an additional cost, please check at t",https://a0.muscache.com/pictures/miso/Hosting-703934454801368238/original/ed2b4e6d-28d8-4a1d-b4a0-7414dfc235f4.jpeg,138649185,https://www.airbnb.com/users/show/138649185,Apac,0,Bukit Merah,Central Region,1.2844,103.83387,0.5,2,200.0,t,0,,246,0.0,79.583707
703982281516674713,https://www.airbnb.com/rooms/703982281516674713,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,"Located in Outram, this studio apartment is a very good option for you to stay in Singapore. Well furnished and smartly designed, this spacious apartment is your home away from home. This unit has all the amenities for a comfortable and relaxing stay.<br /><br /><b>The space</b><br />Your studio apartment is a loft unit meaning your home is split into two levels. Measuring 26 sqm or 279 sqft, it makes smart use of its space to ensure that all the facilities are neatly placed whilst giving you enough space to move around.<br /><br />On the lower level you'll find the living room, kitchen and bathroom. The bright and spacious living area has all the comforts of your home. You will have the sofa, television, kitchen, washer dryer on this level. <br /><br />The bathroom includes the shower and the basic amenities.<br /><br />The upper level bedroom has a comfortable bed for you to lay down after a hard day's work.<br /><br />Other facilities include free Wi-Fi, quarterly air-conditioning s",https://a0.muscache.com/pictures/miso/Hosting-703982281516674713/original/2233fe87-fb87-4244-839e-fa336f324c6d.jpeg,138649185,https://www.airbnb.com/users/show/138649185,Apac,0,Bukit Merah,Central Region,1.28622,103.83441,0.5,2,180.0,t,0,,246,0.0,79.583707
704003619635881633,https://www.airbnb.com/rooms/704003619635881633,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,"Cecil Street One Bedroom Apartment is part of Heritage Collection (An Airbnb Superhost since 2017)<br /><br />A bright and modern apartment located a stone's throw away from the Central Business District of Singapore - Raffles Place / Marina Bay with good access to Telok Ayer MRT. Great for business and leisure travellers looking for a central location! The area is popular and bustling with many restaurants and bars, guests may experience some street noise.",https://a0.muscache.com/pictures/miso/Hosting-704003619635881633/original/26013f91-5413-4fe4-baff-a16c112072b7.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Downtown Core,Central Region,1.2804,103.84968,0.5,2,206.0,f,0,,62,0.0,20.240211
704025741108807713,https://www.airbnb.com/rooms/704025741108807713,Rental unit in Singapore · Studio · 1 bed · 1 bath,"A bright and modern apartment located a stone's throw away from the Central Business District of Singapore - Raffles Place / Marina Bay with good access to Telok Ayer MRT. Great for business and leisure travellers looking for a central location! The area is popular and bustling with many restaurants and bars, guests may experience some street noise.",https://a0.muscache.com/pictures/miso/Hosting-704025741108807713/original/3204ba9d-87d8-4ef7-98ef-e570f610bc2c.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Outram,Central Region,1.28049,103.84757,0.5,2,194.0,f,0,,62,0.0,20.240211
704058335768535905,https://www.airbnb.com/rooms/704058335768535905,Rental unit in Singapore · Studio · 1 bed · 1 bath,"A bright and modern apartment located a stone's throw away from the Central Business District of Singapore - Raffles Place / Marina Bay with good access to Telok Ayer MRT. Great for business and leisure travellers looking for a central location! The area is popular and bustling with many restaurants and bars, guests may experience some street noise.",https://a0.muscache.com/pictures/miso/Hosting-704058335768535905/original/ed3c0b4b-32f8-42f2-a524-c2dff1e49e2d.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Outram,Central Region,1.28168,103.84759,0.5,2,176.0,f,0,,62,0.0,20.240211
704096200434230895,https://www.airbnb.com/rooms/704096200434230895,Hostel in Singapore · ★4.53 · 1 bedroom · 1 bed · 5 shared baths,"We are NOT hotel. We are unique loft-design, budget boutique hostel.<br /><br />Train cabin-sized private room (4.26 square meter) for 1 person. Toilets, lounge and pantry area are shared and located outside your room. Rooms are private area with folding doors & communal air-con. We have house rule requesting our guests to lower voice volume 11 pm - 9am daily. <br /><br />Easy Transport, Five-minute walk to three MRT stations: Bendemeer (Blue)/ Lavender (Green)/ Farrer Park (Purple).<br /><br /><b>The space</b><br />Our space is similar to train cabin private room i.e. bigger than Hostel Pods but smaller than normal room size. Furnished with standard Singapore-sized single bed (90cmX190cm).  There are lockable cabinets and safe box for the safekeeping of your belongings. <br /><br />You Tube video, search: ""DRMaemeuP1U"".<br />YOUKU: search “Blanc Inn Singapore""<br /><br /><b>Guest access</b><br />Public Carpark at Jalan Besar Stadium<br />Parallel Parking along Tyrwhitt Road <br />2 Co",https://a0.muscache.com/pictures/miso/Hosting-2387588/original/492d9141-82fa-444b-8ee2-4a36eb649500.jpeg,12067440,https://www.airbnb.com/users/show/12067440,Peggy,0,Kallang,Central Region,1.31095,103.86034,0.25,1,81.0,t,15,4.53,14,86.66666666666667,43.99915583333334
705126254057956702,https://www.airbnb.com/rooms/705126254057956702,Hotel in Singapore · ★4.50 · 1 bedroom · 1 bed · 1 private bath,新加坡金沙酒店（Marina Bay Sands ）因壮观的空中无边泳池和绝美的空中花园而闻名世界，是世上最昂贵酒店，也是新加坡最大的酒店。这座酒店堪称有史以来设计最为复杂的酒店，不仅涵盖了多种业态，而且拥有多项世界之最以及新加坡最与众不同的城市观景方式。无数游客来到这里，在享受奢华与尊贵的酒店服务之外，都会前往空中观景台一览新加坡的天际线，从另一角度感受不一样的狮城美景。对于喜爱购物和美食的游客来说，这里更有无数的精品店铺和全球获奖的餐厅，带给人们非凡的假日享受。<br /><br /><b>License number</b><br />Authorised Serviced Apartment,https://a0.muscache.com/pictures/miso/Hosting-705126254057956702/original/8a66dd7e-02b4-4042-b074-6aa24e6116e2.jpeg,461049742,https://www.airbnb.com/users/show/461049742,Dingding,0,Downtown Core,Central Region,1.28382,103.86044,0.25,3,780.0,t,4,4.5,10,100.0,48.0484205
705499219530499021,https://www.airbnb.com/rooms/705499219530499021,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,"Show up and start living from day one in Singapore with this bright two-bedroom Blueground apartment. You’ll love coming home to this thoughtfully furnished, beautifully designed, and fully-equipped Marina Bay home with stunning high floor views over the city. (ID #SGP5)<br /><br /><b>The space</b><br />As with any Blueground apartment, you’ll find a thoughtfully designed space complete with beautiful furniture and a fully-equipped kitchen in this two-bedroom property. And, thanks to our superior quality mattresses, luxury linens, and towels, you can relax knowing you’ll always feel comfortably at home. When you’re ready for some fun, you can take in the Singapore vibes or bring the entertainment to you with the premium wireless speaker or smart TV.  This apartment also offers in-apartment laundry.<br /><br />Amenities<br /><br />Building amenities unique to this two-bedroom include an on-site:<br /><br />  - BBQ Area<br />  - Doorman<br />  - Dryer<br />  - Elevator<br />  - Game room",https://a0.muscache.com/pictures/prohost-api/Hosting-705499219530499021/original/4d3da090-55df-4d19-9057-cc12438c2e3a.jpeg,466330896,https://www.airbnb.com/users/show/466330896,Blueground,0,Downtown Core,Central Region,1.2808512,103.8529161,0.5,4,320.0,t,0,,71,0.0,23.366552
706165133122408093,https://www.airbnb.com/rooms/706165133122408093,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,"Located in Outram, with this studio apartment you can enjoy easy access to everything from this centrally located place. Spaciously built and furnished stylishly, this apartment has everything you need for a comfortable and relaxing stay.<br /><br /><b>The space</b><br />This 43 sqm or 462 sqft studio apartment includes the bed, living area, kitchen, bathroom and the private balcony. <br /><br />The living area includes the sofa, coffee table, television and the dining table and chair. Your open concept kitchen is right across and is fully furnished with facilities such as stove, refrigerator, utensils and sink. You will also have a washer in the apartment.<br /><br />The living area also includes your comfortable bed where you can rest and relax after a long day.<br /><br />Your bathroom has all the basic facilities such as hand shower, sink, W.C. and make up mirror.<br /><br />Other facilities include high speed internet and air conditioning.<br /><br />*Weekly housekeeping can be ar",https://a0.muscache.com/pictures/miso/Hosting-706165133122408093/original/1b4f2b48-abc3-451a-8573-7519508cf210.jpeg,138649185,https://www.airbnb.com/users/show/138649185,Apac,0,Outram,Central Region,1.28539,103.83593,0.5,2,230.0,t,0,,246,0.0,79.583707
706906779604789302,https://www.airbnb.com/rooms/706906779604789302,Rental unit in Singapore · Studio · 1 bed · 1 bath,"A newly renovated apartment centrally located in City Hall. This apartment is a stone's throw away from the Suntec Convention Centre, Raffles Hotel, National Library and Raffles City Shopping Centre. Perfect for business and leisure travellers!<br /><br />Fully furnished with modern and luxurious fittings. It is a self-contained apartment with a fully equipped kitchenette ideal for light cooking. The bathroom comes equipped with European rain shower for a spa-like experience!  <br /><br />Apartment size: 580 sqft",https://a0.muscache.com/pictures/miso/Hosting-706906779604789302/original/bc30c8a7-aee7-4824-8a3d-30d44204f563.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Downtown Core,Central Region,1.29744,103.85603,0.5,2,212.0,f,0,,62,0.0,20.240211
706937226249549038,https://www.airbnb.com/rooms/706937226249549038,Rental unit in Singapore · Studio · 1 bed · 1 bath,"Centrally located in City Hall, this serviced apartment is a stone's throw away from the Suntec Convention Centre, Raffles Hotel, National Library and Raffles City Shopping Centre. Perfect for business and leisure travellers!",https://a0.muscache.com/pictures/miso/Hosting-706937226249549038/original/6a38b85b-c166-4afc-a7bb-cca26cf8378c.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Downtown Core,Central Region,1.29733,103.85426,0.5,2,188.0,f,0,,62,0.0,20.240211
707565204178349010,https://www.airbnb.com/rooms/707565204178349010,Boutique hotel in Singapore · ★5.0 · 1 bedroom · 2 beds · 1 private bath,"Embrace the lushness of a quiet retreat right in the heart of the city with Garden Pod.<br /><br />Featuring a mirrored wall reflecting the lush garden landscape, the suite boasts a spectacular sunset against the backdrop of the Singapore skyline and the Gardens.<br /><br />4 occupants<br />70 m²<br />Garden & city view<br /><br /><b>The space</b><br />Garden Pod is an eco-friendly concept designed in line with sustainable principles to provide a comfortable overnight stay for guests within a tranquil zen garden at the Gardens by the Bay. <br /><br />The accommodation is nestled within the unique foliage of the Serene Garden that comprises Podocarpus, Junipers, silver Bismarckia palms and bamboos. At the heart of the Garden, one finds a minimalist Japanese gazebo located in the midst of water features that provides a peaceful retreat for visitors to rest, reflect and enjoy an unobstructed view of Singapore’s city skyline.<br /><br /><b>Guest access</b><br />Guests may choose to visit t",https://a0.muscache.com/pictures/miso/Hosting-707565204178349010/original/ec294746-a1ec-41c2-b59c-a5664463b24b.jpeg,109741357,https://www.airbnb.com/users/show/109741357,Lorraine,1,Marina South,Central Region,1.2784193510925688,103.86193382266596,0.25,4,541.0,t,3,5.0,8,100.0,47.4569155
707791734054862091,https://www.airbnb.com/rooms/707791734054862091,Bed and breakfast in Singapore · 1 bedroom · 1 bed · 1.5 baths,"Master bedroom with attached toilet for rent with the service apartment like services like <br /><br />Access, Location & Amenities<br />- Condo is about 5-10 minutes walk to Pasir Ris MRT - East West Line (green line) which can bring you to City Hall in 30 minutes time.<br />- It's nearby to Changi Airport too and it only takes about 10 minutes by taxi or 20 minutes by direct bus (no 53) love the stylish decor of this charming place to stay.<br /><br /><b>The space</b><br />- High speed fibre optic WiFi Internet<br />- Smart TV access in the room<br />- Dedicated access to fridge<br />- Provision of clean towel, soap, & shampoo on weekly basis<br />- Inclusive of reasonable usage of electricity and water<br />- Laundry service (optional, additional fee applicable)<br />- Breakfast (optional, additional fee applicable)<br />- Weekly room cleaning (optional, additional fee applicable)<br /><br /><b>Guest access</b><br />- Access to kitchen & microwave for light cooking<br />- Free swimm",https://a0.muscache.com/pictures/miso/Hosting-707791734054862091/original/fb46825a-5854-42d5-a28b-52e4bd808046.png,33399249,https://www.airbnb.com/users/show/33399249,Lestario,0,Pasir Ris,East Region,1.3708796,103.9462779,0.25,2,120.0,t,0,,1,0.0,0.5563705
708378799430073762,https://www.airbnb.com/rooms/708378799430073762,Boutique hotel in Singapore · ★3.33 · 1 bedroom · 1 bed · 1.5 baths,"Enjoy the glamour of this stylish, upscale boutique hotel. Luxury stay with cafe, fitness gym and rooftop pool with a view of Singapore.<br /><br /><b>License number</b><br />L10101",https://a0.muscache.com/pictures/18677f3c-5aa9-4c8a-abb1-5f926fd91667.jpg,321771490,https://www.airbnb.com/users/show/321771490,SG Accomodations Affiliate,0,Kallang,Central Region,1.31098,103.85982,0.25,2,270.0,t,3,3.33,9,33.33333333333333,18.08009716666667
709042272386155046,https://www.airbnb.com/rooms/709042272386155046,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,You’ll love the stylish decor of this charming place to stay.<br /><br /><b>License number</b><br />Authorised Serviced Apartment,https://a0.muscache.com/pictures/miso/Hosting-709042272386155046/original/75163634-8d96-4342-8373-42bf1966ab19.jpeg,477798968,https://www.airbnb.com/users/show/477798968,Zuzu,0,Downtown Core,Central Region,1.29901,103.85741,0.25,2,379.0,f,1,5.0,5,100.0,46.1120825
709119373836464470,https://www.airbnb.com/rooms/709119373836464470,Hostel in Singapore · 1 bedroom · 8 beds · 1 shared bath,"You won’t want to leave this charming, one-of-a-kind place.<br /><br /><b>License number</b><br />Authorised Serviced Apartment",https://a0.muscache.com/pictures/miso/Hosting-709119373836464470/original/7f4fd36f-9d79-4334-adf5-7568f7169b40.jpeg,477798482,https://www.airbnb.com/users/show/477798482,Zuzu,0,Outram,Central Region,1.2823528749036832,103.84397305248076,0.25,8,575.0,f,0,,1,0.0,1.2273805
709133169277100337,https://www.airbnb.com/rooms/709133169277100337,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,"Show up and start living from day one in Singapore with this beautiful two-bedroom Blueground apartment. You’ll love coming home to this thoughtfully furnished, beautifully designed, and fully-equipped Orchard home with stunning balcony views over the city. (ID #SGP11)<br /><br /><b>The space</b><br />Thoughtfully designed with bespoke finishes, modern furnishings, and a fully-equipped kitchen, you’ll enjoy that “I’m home” feeling with this Blueground apartment. Whether you’re lounging in your sophisticated living room streaming the latest and greatest entertainment on the smart TV or premium wireless speaker, or getting some well-earned rest on the superior quality mattress with luxury linens, you’ll fall in love with everything this Orchard apartment has to offer.  This apartment also offers in-apartment laundry.<br /><br />Amenities<br /><br />Building amenities unique to this two-bedroom include an on-site:<br /><br />  - BBQ Area<br />  - Dryer<br />  - Elevator<br />  - Swimming ",https://a0.muscache.com/pictures/prohost-api/Hosting-709133169277100337/original/ef0e743b-4ac6-42ea-9aa3-63e688ecbd12.jpeg,466330896,https://www.airbnb.com/users/show/466330896,Blueground,0,Newton,Central Region,1.3029948,103.8387408,0.5,4,394.0,t,0,,71,0.0,23.366552
709133540849925167,https://www.airbnb.com/rooms/709133540849925167,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,"Feel at home wherever you choose to live with Blueground. You’ll love this sophisticated Orchard furnished one-bedroom apartment with its modern decor, fully equipped kitchen, and beautiful living room with great balcony views. Ideally located, you’re close to all the best that Singapore has to offer! (ID #SGP12)<br /><br /><b>The space</b><br />Gorgeous furniture, fully-equipped kitchen, smart TV, and a premium wireless speaker are just a few of the amenities you’ll find inside this one-bedroom apartment. Ideally located in Singapore, you’ll find a lot to love outside as well. When you’re ready to relax, you’ll be happy to discover every Blueground bedroom comes with superior quality mattresses, luxury linens, and cozy towels. We handle everything so you can simply show up and start living.  This apartment also offers in-apartment laundry.<br /><br />Amenities<br /><br />Building amenities unique to this one-bedroom include an on-site:<br /><br />  - BBQ Area<br />  - Dryer<br />  - E",https://a0.muscache.com/pictures/prohost-api/Hosting-709133540849925167/original/766117a2-7640-49a7-be60-a4bac19130e7.jpeg,466330896,https://www.airbnb.com/users/show/466330896,Blueground,0,Newton,Central Region,1.3029948,103.8387408,0.5,2,318.0,t,0,,71,0.0,23.142881999999997
709168206726915159,https://www.airbnb.com/rooms/709168206726915159,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,"Located in Outram, this apartment is located in an amazing location in Singapore. Built spaciously and with a modern outlook, this studio apartment is filled with features that make your stay relaxing and comfortable. Hence it is the perfect place to stay for long term business or leisure clients.<br /><br /><b>The space</b><br />This 27 sqm or 290 sqft apartment is built spaciousy and has everything you need for a comfortable and relaxing stay.<br /><br />Your bed is in a separate area and is large enough for you to rest  comfortably. <br /><br />The open concept living space includes the sofa, television, coffee table, facilities for storage and more. Right across you also have the fully furnished kitchen with-<br />Toaster<br />Kettle<br />Microwave<br />Stove<br />Refrigerator<br />Cutlery<br />Sink<br /><br />The bathroom has all the basic facilities including hand shower, sink, W.C., cupboard and has access to hot water.<br /><br />You will also have your washing machine and a pr",https://a0.muscache.com/pictures/miso/Hosting-709168206726915159/original/395b408d-573c-4487-82b3-9380176e5101.png,138649185,https://www.airbnb.com/users/show/138649185,Apac,0,Bukit Merah,Central Region,1.28425,103.83367,0.5,2,178.0,t,0,,246,0.0,79.583707
709225831632523077,https://www.airbnb.com/rooms/709225831632523077,Resort in Singapore · 1 bedroom · 1 bed · 1.5 baths,"Bask in nature surrounded by trees while swimming in the pool, or enjoy the sand and sun by the beach nothing beats the tropics vibe in Sentosa 🌊🌞🌴👣<br /><br />Just 25 mins travel to Changi Airport by car and 18 mins via MRT nearest station Vivo City, Harbour front<br /><br /><b>License number</b><br />L1010",https://a0.muscache.com/pictures/03a7b84f-6145-4987-ac36-d66093fbb1d3.jpg,321771490,https://www.airbnb.com/users/show/321771490,SG Accomodations Affiliate,0,Southern Islands,Central Region,1.2546409550357798,103.81560040533938,0.25,2,597.0,t,0,,9,0.0,3.1365224999999994
709660863638901347,https://www.airbnb.com/rooms/709660863638901347,Hotel in Singapore · ★4.85 · 1 bedroom · 1 bed · 1 private bath,新加坡金沙酒店（Marina Bay Sands ）因壮观的空中无边泳池和绝美的空中花园而闻名世界，是世上最昂贵酒店，也是新加坡最大的酒店。这座酒店堪称有史以来设计最为复杂的酒店，不仅涵盖了多种业态，而且拥有多项世界之最以及新加坡最与众不同的城市观景方式。无数游客来到这里，在享受奢华与尊贵的酒店服务之外，都会前往空中观景台一览新加坡的天际线，从另一角度感受不一样的狮城美景。对于喜爱购物和美食的游客来说，这里更有无数的精品店铺和全球获奖的餐厅，带给人们非凡的假日享受。<br />　　金沙酒店位于海湾舫道10号，由三座连成一串的酒店大楼组成，顶部建有空中花园。滨海湾金沙®，纵享奢华的绝佳目的地。这座综合度假胜地由三栋楼高 55 层的酒店塔楼组成，内设精致客房与附私人管家服务的豪华套房，彻底改造了新加坡天际线。金沙空中花园 (Sands SkyPark®) 雄冠三塔之巅，令建筑完美无缺。<br /><br />入佳滨海湾金沙酒店，享受房间的美景和完善的设施，包括著名的无限屋顶游泳池，我们提供各种房问类型，如豪华，豪华，俱乐部，套房等，价格实惠，具有竞争力。<br />这是基本房型“豪华房”的价格。如需其他房型，请寄信给我们查询。<br /><br /><b>Other things to note</b><br />关于入住酒店的任何问题 、都跟我联系<br /><br /><b>License number</b><br />Authorised Serviced Apartment,https://a0.muscache.com/pictures/miso/Hosting-709660863638901347/original/bb8ae48f-880a-4c55-9b6b-72d44f78d0f2.jpeg,461049742,https://www.airbnb.com/users/show/461049742,Dingding,0,Downtown Core,Central Region,1.2831600854127891,103.86049814522266,0.25,3,750.0,t,13,4.85,10,92.3076923076923,45.284529115384615
709686545175435557,https://www.airbnb.com/rooms/709686545175435557,Hotel in Singapore · 1 bedroom · 3 beds · 1 private bath,"You won’t want to leave this charming, one-of-a-kind place.<br /><br /><b>Other things to note</b><br />No window<br /><br /><b>License number</b><br />Authorised Serviced Apartment",https://a0.muscache.com/pictures/miso/Hosting-709686545175435557/original/67f37cdf-4cda-4977-8177-8abaf0f427b0.jpeg,477798968,https://www.airbnb.com/users/show/477798968,Zuzu,0,Rochor,Central Region,1.30939,103.85419,0.25,5,465.0,f,0,,5,0.0,2.1819515
709807921825973826,https://www.airbnb.com/rooms/709807921825973826,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,"You won’t want to leave this charming, one-of-a-kind place.<br /><br /><b>License number</b><br />Authorised Serviced Apartment",https://a0.muscache.com/pictures/miso/Hosting-709807921825973826/original/05157268-8fd3-4d72-aa91-2bfe8a063de5.jpeg,477798968,https://www.airbnb.com/users/show/477798968,Zuzu,0,Downtown Core,Central Region,1.29788,103.85511,0.25,2,608.0,f,1,1.0,5,0.0,1.9170825
709939057124036960,https://www.airbnb.com/rooms/709939057124036960,Boutique hotel in Singapore · ★4.67 · 1 bedroom · 2 beds · 1 private bath,"Be awed by the unobstructed views of the Singapore skyline and lush greens of Serene Garden from the full-glass first floor, as well as the bedroom upon waking. <br /><br />4 occupants<br />70 m²<br />Garden & city view<br /><br /><b>Other things to note</b><br />Note: We do not have a front-desk office.  Kindly provide your mobile/email upon booking to facilitate direct arrangement for face to face check-in. We recommend that you connect with us at least 48 hours before your arrival.  You will be greeted by our Guest Relations Officer.<br /><br /><b>License number</b><br />S0523",https://a0.muscache.com/pictures/miso/Hosting-709939057124036960/original/d7883df7-a7f0-47a6-86b9-9326ee94df6e.jpeg,109741357,https://www.airbnb.com/users/show/109741357,Lorraine,1,Marina South,Central Region,1.2782687587017836,103.86198048105926,0.25,4,559.0,t,3,4.67,8,100.0,47.4569155
710337429624851908,https://www.airbnb.com/rooms/710337429624851908,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,<b>License number</b><br />S0430,https://a0.muscache.com/pictures/miso/Hosting-710337429624851908/original/d65d0c20-5345-4dd0-a5d8-dde34f3f30ba.jpeg,292133113,https://www.airbnb.com/users/show/292133113,Rest Bugis,0,Rochor,Central Region,1.30509,103.86012,0.25,2,260.0,t,0,,11,0.0,3.7815605
710490669406136564,https://www.airbnb.com/rooms/710490669406136564,Rental unit in Singapore · Studio · 1 bed · 1 bath,"Nestled in the exclusive River Valley precinct, an upmarket residential district with easy access to the city’s dynamic central business district and the world-renowned shopping belt, Orchard Road.<br /><br />A bright and modern apartment located a stone's throw away from the popular and bustling area of River Valley. The location has a good access to Clarke Quay MRT. Great for business and leisure travellers looking for a central and bustling location!",https://a0.muscache.com/pictures/miso/Hosting-710490669406136564/original/64409fa5-ef31-42ce-bb3e-efadd8ae8d12.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,River Valley,Central Region,1.29356,103.84119,0.5,2,176.0,f,0,,62,0.0,20.240211
710490731043539715,https://www.airbnb.com/rooms/710490731043539715,Rental unit in Singapore · Studio · 1 bed · 1 bath,"Centrally located in City Hall, this serviced apartment is a stone's throw away from the Suntec Convention Centre, Raffles Hotel, National Library and Raffles City Shopping Centre. Perfect for business and leisure travellers!<br /><br />Fully furnished with modern and luxurious fittings. It is a self-contained apartment with a fully equipped kitchenette ideal for light cooking. The bathroom comes equipped with European rain shower for a spa-like experience!",https://a0.muscache.com/pictures/miso/Hosting-710490731043539715/original/6c188439-3a3e-4fc4-9c54-dd82698b6be2.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Downtown Core,Central Region,1.29757,103.85381,0.5,2,171.0,f,0,,62,0.0,20.240211
